trigo20,trigo45,trigo70
63.52,65.19,67.4
63.53,65.19,67.4
63.53,65.19,67.41
63.54,65.19,67.41
63.54,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.55,65.2,67.41
63.56,65.2,67.41
63.56,65.2,67.41
63.56,65.2,67.41
63.56,65.2,67.42
63.56,65.21,67.42
63.56,65.21,67.42
63.56,65.21,67.42
63.56,65.21,67.42
63.57,65.21,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.22,67.42
63.57,65.23,67.42
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.43
63.58,65.23,67.44
63.58,65.23,67.44
63.59,65.23,67.44
63.59,65.24,67.44
63.59,65.24,67.44
63.59,65.24,67.44
63.59,65.24,67.45
63.59,65.24,67.45
63.59,65.24,67.45
63.59,65.24,67.45
63.59,65.24,67.45
63.59,65.25,67.46
63.59,65.25,67.46
63.59,65.25,67.47
63.6,65.25,67.47
63.6,65.25,67.47
63.6,65.25,67.47
63.6,65.25,67.48
63.6,65.25,67.48
63.6,65.25,67.48
63.6,65.25,67.48
63.6,65.25,67.48
63.6,65.26,67.48
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.49
63.61,65.26,67.5
63.61,65.26,67.5
63.61,65.26,67.5
63.61,65.26,67.5
63.61,65.26,67.5
63.61,65.26,67.5
63.62,65.26,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.62,65.27,67.5
63.63,65.27,67.5
63.63,65.27,67.5
63.63,65.27,67.5
63.63,65.28,67.5
63.63,65.28,67.51
63.63,65.28,67.51
63.63,65.28,67.51
63.63,65.28,67.51
63.63,65.28,67.51
63.63,65.29,67.51
63.63,65.29,67.51
63.63,65.29,67.51
63.63,65.29,67.51
63.63,65.29,67.51
63.63,65.29,67.51
63.63,65.29,67.52
63.64,65.29,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.64,65.3,67.52
63.65,65.3,67.52
63.65,65.3,67.53
63.65,65.3,67.53
63.65,65.3,67.53
63.65,65.3,67.53
63.65,65.3,67.53
63.65,65.31,67.53
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.65,65.31,67.54
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.55
63.66,65.32,67.56
63.66,65.32,67.56
63.66,65.32,67.56
63.66,65.32,67.56
63.66,65.32,67.56
63.66,65.32,67.56
63.66,65.33,67.56
63.66,65.33,67.57
63.66,65.33,67.57
63.67,65.33,67.57
63.67,65.33,67.57
63.67,65.33,67.57
63.67,65.33,67.58
63.67,65.33,67.58
63.67,65.33,67.58
63.67,65.33,67.59
63.67,65.33,67.59
63.67,65.34,67.59
63.67,65.34,67.59
63.68,65.34,67.59
63.68,65.34,67.59
63.68,65.34,67.59
63.68,65.34,67.6
63.68,65.34,67.6
63.68,65.34,67.6
63.68,65.34,67.6
63.68,65.34,67.6
63.68,65.35,67.6
63.68,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.35,67.6
63.69,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.36,67.61
63.7,65.37,67.62
63.7,65.37,67.62
63.7,65.37,67.62
63.7,65.37,67.62
63.7,65.37,67.62
63.7,65.38,67.62
63.7,65.38,67.62
63.71,65.38,67.62
63.71,65.38,67.62
63.71,65.38,67.62
63.71,65.38,67.62
63.71,65.38,67.62
63.71,65.38,67.63
63.71,65.38,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.71,65.39,67.63
63.72,65.39,67.64
63.72,65.39,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.64
63.72,65.4,67.65
63.72,65.4,67.65
63.72,65.4,67.65
63.72,65.4,67.65
63.73,65.4,67.65
63.73,65.4,67.65
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.41,67.66
63.73,65.42,67.66
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.67
63.73,65.42,67.68
63.73,65.42,67.68
63.73,65.42,67.69
63.73,65.42,67.69
63.73,65.42,67.69
63.74,65.42,67.69
63.74,65.42,67.69
63.74,65.42,67.69
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.7
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.43,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.71
63.74,65.44,67.72
63.75,65.45,67.72
63.75,65.45,67.72
63.75,65.45,67.72
63.75,65.45,67.72
63.75,65.45,67.72
63.75,65.45,67.72
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.46,67.73
63.75,65.47,67.73
63.75,65.47,67.73
63.75,65.47,67.73
63.75,65.47,67.73
63.75,65.47,67.73
63.75,65.47,67.74
63.75,65.47,67.74
63.75,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.74
63.76,65.48,67.75
63.76,65.49,67.75
63.76,65.49,67.75
63.76,65.49,67.75
63.76,65.49,67.75
63.76,65.5,67.75
63.76,65.5,67.75
63.76,65.5,67.75
63.76,65.5,67.75
63.76,65.5,67.75
63.76,65.5,67.75
63.76,65.5,67.76
63.76,65.5,67.76
63.76,65.5,67.76
63.76,65.5,67.76
63.76,65.5,67.76
63.76,65.5,67.76
63.76,65.5,67.77
63.76,65.51,67.77
63.76,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.77
63.77,65.51,67.78
63.77,65.51,67.78
63.77,65.51,67.78
63.77,65.51,67.78
63.77,65.51,67.78
63.77,65.51,67.78
63.77,65.52,67.78
63.77,65.52,67.78
63.77,65.52,67.79
63.77,65.52,67.79
63.77,65.52,67.79
63.77,65.52,67.8
63.77,65.52,67.8
63.77,65.53,67.8
63.77,65.53,67.8
63.77,65.53,67.8
63.77,65.53,67.81
63.77,65.53,67.81
63.77,65.53,67.81
63.77,65.53,67.81
63.77,65.53,67.81
63.77,65.53,67.81
63.77,65.54,67.81
63.77,65.54,67.81
63.78,65.54,67.81
63.78,65.54,67.81
63.78,65.54,67.81
63.78,65.54,67.82
63.78,65.54,67.82
63.78,65.55,67.82
63.78,65.55,67.82
63.78,65.55,67.82
63.78,65.55,67.82
63.78,65.55,67.82
63.78,65.55,67.83
63.78,65.55,67.83
63.78,65.55,67.83
63.78,65.55,67.83
63.78,65.56,67.83
63.79,65.56,67.83
63.79,65.56,67.83
63.79,65.57,67.83
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.84
63.79,65.57,67.85
63.79,65.58,67.85
63.79,65.58,67.85
63.79,65.58,67.85
63.79,65.58,67.85
63.79,65.58,67.85
63.8,65.58,67.85
63.8,65.58,67.85
63.8,65.58,67.85
63.8,65.58,67.86
63.8,65.58,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.86
63.8,65.59,67.87
63.8,65.59,67.87
63.81,65.59,67.87
63.81,65.59,67.87
63.81,65.6,67.87
63.81,65.6,67.87
63.81,65.6,67.87
63.81,65.6,67.87
63.82,65.6,67.87
63.82,65.6,67.87
63.82,65.6,67.87
63.82,65.6,67.88
63.82,65.6,67.88
63.82,65.6,67.88
63.83,65.6,67.88
63.83,65.6,67.88
63.83,65.61,67.88
63.83,65.61,67.88
63.83,65.61,67.88
63.84,65.61,67.88
63.84,65.61,67.89
63.84,65.61,67.89
63.84,65.61,67.89
63.84,65.61,67.89
63.84,65.62,67.89
63.85,65.62,67.89
63.85,65.62,67.9
63.85,65.62,67.9
63.85,65.62,67.9
63.85,65.62,67.9
63.86,65.62,67.9
63.86,65.62,67.9
63.87,65.62,67.9
63.87,65.63,67.9
63.87,65.63,67.91
63.87,65.63,67.91
63.87,65.63,67.91
63.87,65.63,67.91
63.88,65.63,67.91
63.88,65.63,67.91
63.88,65.64,67.92
63.88,65.64,67.92
63.88,65.64,67.92
63.88,65.64,67.92
63.89,65.64,67.92
63.89,65.64,67.92
63.89,65.64,67.92
63.9,65.64,67.92
63.9,65.64,67.93
63.9,65.65,67.93
63.9,65.65,67.93
63.9,65.65,67.93
63.9,65.65,67.93
63.91,65.65,67.93
63.91,65.65,67.93
63.91,65.65,67.94
63.92,65.65,67.94
63.92,65.65,67.94
63.92,65.65,67.94
63.93,65.65,67.94
63.93,65.66,67.94
63.93,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.94
63.94,65.66,67.95
63.94,65.66,67.95
63.94,65.66,67.95
63.94,65.66,67.95
63.94,65.67,67.95
63.94,65.67,67.95
63.94,65.67,67.95
63.94,65.67,67.95
63.95,65.67,67.96
63.95,65.67,67.96
63.95,65.67,67.96
63.95,65.67,67.96
63.95,65.67,67.97
63.95,65.67,67.97
63.95,65.67,67.97
63.95,65.67,67.97
63.95,65.67,67.97
63.95,65.67,67.98
63.95,65.67,67.98
63.95,65.67,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.98
63.96,65.68,67.99
63.96,65.69,67.99
63.96,65.69,67.99
63.97,65.69,67.99
63.97,65.69,67.99
63.97,65.69,68
63.97,65.69,68
63.97,65.69,68
63.97,65.69,68
63.97,65.69,68.01
63.97,65.69,68.01
63.97,65.69,68.01
63.97,65.69,68.02
63.98,65.69,68.02
63.98,65.7,68.02
63.98,65.7,68.02
63.98,65.7,68.02
63.98,65.7,68.02
63.98,65.7,68.02
63.98,65.71,68.02
63.98,65.71,68.02
63.98,65.71,68.03
63.98,65.71,68.03
63.98,65.71,68.03
63.98,65.71,68.03
63.98,65.71,68.03
63.98,65.71,68.03
63.98,65.72,68.03
63.98,65.72,68.03
63.98,65.72,68.03
63.98,65.72,68.03
63.99,65.72,68.03
63.99,65.72,68.04
63.99,65.72,68.04
63.99,65.72,68.04
63.99,65.73,68.04
63.99,65.73,68.04
63.99,65.73,68.04
63.99,65.73,68.04
63.99,65.73,68.04
63.99,65.73,68.04
63.99,65.73,68.05
63.99,65.74,68.05
63.99,65.74,68.05
63.99,65.74,68.05
63.99,65.74,68.05
64,65.74,68.05
64,65.74,68.05
64,65.74,68.05
64,65.74,68.06
64,65.74,68.06
64,65.74,68.06
64,65.74,68.06
64,65.74,68.06
64,65.75,68.06
64,65.75,68.06
64,65.75,68.06
64,65.75,68.07
64,65.75,68.07
64,65.75,68.07
64,65.75,68.07
64,65.75,68.07
64,65.75,68.07
64,65.76,68.07
64,65.76,68.07
64,65.76,68.07
64,65.76,68.07
64,65.76,68.07
64,65.76,68.07
64,65.76,68.08
64,65.77,68.08
64,65.77,68.08
64,65.77,68.08
64,65.77,68.08
64,65.77,68.08
64.01,65.77,68.09
64.01,65.77,68.09
64.01,65.77,68.09
64.01,65.77,68.09
64.01,65.78,68.09
64.01,65.78,68.09
64.01,65.78,68.09
64.01,65.78,68.09
64.01,65.78,68.09
64.01,65.78,68.1
64.01,65.78,68.1
64.01,65.78,68.1
64.01,65.79,68.1
64.01,65.79,68.1
64.01,65.79,68.1
64.01,65.79,68.1
64.02,65.79,68.1
64.02,65.79,68.1
64.02,65.79,68.1
64.02,65.79,68.11
64.02,65.79,68.11
64.02,65.8,68.11
64.02,65.8,68.12
64.02,65.8,68.12
64.02,65.8,68.12
64.02,65.8,68.12
64.02,65.8,68.12
64.03,65.8,68.12
64.03,65.8,68.12
64.03,65.8,68.12
64.03,65.8,68.12
64.03,65.8,68.12
64.03,65.8,68.13
64.03,65.81,68.13
64.03,65.81,68.13
64.03,65.81,68.13
64.03,65.81,68.13
64.03,65.81,68.13
64.03,65.81,68.13
64.04,65.81,68.13
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.04,65.82,68.14
64.05,65.82,68.14
64.05,65.83,68.14
64.05,65.83,68.14
64.05,65.83,68.14
64.05,65.83,68.14
64.05,65.83,68.15
64.05,65.83,68.15
64.05,65.83,68.15
64.06,65.83,68.15
64.06,65.83,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.84,68.15
64.06,65.85,68.15
64.06,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.85,68.16
64.07,65.86,68.16
64.07,65.86,68.17
64.07,65.86,68.17
64.07,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.17
64.08,65.86,68.18
64.08,65.86,68.18
64.08,65.86,68.18
64.08,65.86,68.18
64.08,65.86,68.18
64.08,65.87,68.18
64.08,65.87,68.18
64.09,65.87,68.18
64.09,65.87,68.18
64.09,65.87,68.18
64.09,65.87,68.18
64.09,65.87,68.18
64.09,65.87,68.19
64.09,65.87,68.19
64.09,65.87,68.19
64.09,65.87,68.19
64.09,65.87,68.19
64.09,65.88,68.19
64.09,65.88,68.19
64.09,65.88,68.19
64.09,65.88,68.2
64.09,65.88,68.2
64.09,65.88,68.2
64.09,65.89,68.2
64.09,65.89,68.2
64.09,65.89,68.2
64.1,65.89,68.2
64.1,65.89,68.2
64.1,65.89,68.2
64.1,65.89,68.21
64.1,65.89,68.21
64.1,65.89,68.21
64.1,65.89,68.21
64.1,65.89,68.22
64.1,65.9,68.22
64.1,65.9,68.22
64.1,65.9,68.23
64.1,65.9,68.23
64.1,65.9,68.24
64.1,65.9,68.24
64.1,65.9,68.24
64.1,65.9,68.24
64.1,65.91,68.24
64.1,65.91,68.24
64.1,65.91,68.24
64.1,65.91,68.25
64.1,65.91,68.25
64.1,65.91,68.25
64.1,65.91,68.25
64.1,65.91,68.25
64.1,65.91,68.26
64.1,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.26
64.11,65.92,68.27
64.11,65.92,68.27
64.11,65.93,68.27
64.11,65.93,68.27
64.11,65.93,68.27
64.11,65.93,68.27
64.11,65.93,68.27
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.93,68.28
64.11,65.94,68.28
64.11,65.94,68.28
64.11,65.94,68.28
64.11,65.94,68.28
64.11,65.94,68.29
64.11,65.94,68.29
64.12,65.94,68.29
64.12,65.94,68.29
64.12,65.94,68.29
64.12,65.94,68.29
64.12,65.94,68.29
64.12,65.94,68.29
64.12,65.95,68.29
64.12,65.95,68.29
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.3
64.12,65.95,68.31
64.12,65.96,68.31
64.12,65.96,68.31
64.12,65.96,68.31
64.12,65.96,68.31
64.12,65.96,68.32
64.12,65.96,68.33
64.12,65.96,68.33
64.12,65.97,68.33
64.12,65.97,68.33
64.12,65.97,68.33
64.12,65.97,68.34
64.12,65.97,68.34
64.13,65.97,68.34
64.13,65.97,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.34
64.13,65.98,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.35
64.13,65.99,68.36
64.13,65.99,68.36
64.13,66,68.36
64.13,66,68.36
64.13,66,68.36
64.13,66,68.36
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.37
64.14,66,68.38
64.14,66,68.38
64.14,66,68.38
64.14,66.01,68.38
64.14,66.01,68.38
64.14,66.01,68.38
64.14,66.01,68.39
64.14,66.01,68.39
64.14,66.01,68.39
64.14,66.01,68.39
64.15,66.01,68.39
64.15,66.01,68.39
64.15,66.01,68.39
64.15,66.01,68.39
64.15,66.01,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.4
64.15,66.02,68.41
64.15,66.02,68.41
64.15,66.02,68.41
64.15,66.02,68.41
64.15,66.03,68.41
64.15,66.03,68.41
64.15,66.03,68.41
64.15,66.03,68.42
64.15,66.03,68.42
64.15,66.03,68.42
64.16,66.03,68.42
64.16,66.03,68.42
64.16,66.03,68.42
64.16,66.03,68.42
64.16,66.03,68.43
64.16,66.03,68.43
64.16,66.03,68.44
64.16,66.03,68.44
64.16,66.04,68.44
64.16,66.04,68.45
64.16,66.04,68.45
64.16,66.04,68.45
64.16,66.04,68.45
64.16,66.04,68.45
64.16,66.04,68.45
64.16,66.04,68.45
64.17,66.04,68.45
64.17,66.04,68.45
64.17,66.04,68.45
64.17,66.04,68.45
64.17,66.05,68.46
64.17,66.05,68.46
64.17,66.05,68.46
64.17,66.05,68.46
64.17,66.05,68.46
64.17,66.05,68.46
64.18,66.05,68.46
64.18,66.05,68.46
64.18,66.05,68.46
64.18,66.05,68.46
64.18,66.05,68.46
64.18,66.05,68.46
64.19,66.05,68.46
64.19,66.05,68.47
64.19,66.05,68.47
64.19,66.05,68.47
64.19,66.06,68.47
64.19,66.06,68.47
64.19,66.06,68.47
64.2,66.06,68.48
64.2,66.07,68.48
64.2,66.07,68.48
64.2,66.07,68.48
64.2,66.07,68.48
64.2,66.07,68.48
64.2,66.07,68.48
64.21,66.07,68.49
64.21,66.07,68.49
64.21,66.07,68.49
64.21,66.08,68.49
64.21,66.08,68.49
64.22,66.08,68.49
64.22,66.08,68.49
64.22,66.08,68.49
64.22,66.08,68.49
64.22,66.08,68.5
64.22,66.08,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.5
64.23,66.09,68.51
64.23,66.09,68.51
64.24,66.09,68.51
64.24,66.09,68.51
64.25,66.09,68.51
64.25,66.09,68.51
64.25,66.09,68.51
64.25,66.09,68.51
64.25,66.09,68.51
64.25,66.1,68.52
64.25,66.1,68.52
64.26,66.1,68.52
64.26,66.1,68.52
64.26,66.1,68.52
64.26,66.1,68.52
64.27,66.1,68.52
64.28,66.1,68.52
64.28,66.1,68.52
64.29,66.1,68.52
64.29,66.1,68.52
64.29,66.1,68.53
64.29,66.1,68.53
64.29,66.11,68.53
64.29,66.11,68.53
64.29,66.11,68.53
64.3,66.11,68.53
64.3,66.11,68.53
64.3,66.11,68.53
64.3,66.11,68.54
64.3,66.11,68.54
64.31,66.11,68.54
64.31,66.11,68.54
64.31,66.11,68.54
64.31,66.11,68.55
64.31,66.12,68.56
64.31,66.12,68.56
64.31,66.12,68.56
64.31,66.12,68.56
64.32,66.12,68.56
64.32,66.12,68.56
64.32,66.12,68.56
64.32,66.12,68.56
64.32,66.13,68.56
64.32,66.13,68.56
64.33,66.13,68.56
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.13,68.57
64.33,66.14,68.58
64.33,66.14,68.58
64.33,66.14,68.58
64.33,66.14,68.58
64.33,66.14,68.58
64.33,66.14,68.58
64.33,66.14,68.58
64.34,66.15,68.58
64.34,66.15,68.58
64.34,66.15,68.59
64.34,66.15,68.59
64.34,66.16,68.59
64.34,66.16,68.59
64.34,66.16,68.59
64.34,66.16,68.59
64.34,66.16,68.59
64.34,66.16,68.59
64.35,66.16,68.59
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.35,66.16,68.6
64.36,66.16,68.6
64.36,66.17,68.6
64.36,66.17,68.61
64.36,66.17,68.61
64.36,66.17,68.61
64.36,66.17,68.61
64.36,66.17,68.61
64.36,66.17,68.62
64.36,66.17,68.62
64.36,66.17,68.62
64.36,66.17,68.62
64.36,66.17,68.62
64.36,66.17,68.62
64.36,66.18,68.62
64.36,66.18,68.62
64.36,66.18,68.62
64.36,66.18,68.63
64.36,66.18,68.63
64.37,66.18,68.64
64.37,66.18,68.64
64.37,66.18,68.64
64.37,66.18,68.64
64.37,66.18,68.64
64.37,66.18,68.65
64.37,66.18,68.65
64.37,66.18,68.66
64.37,66.19,68.66
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.67
64.37,66.19,68.68
64.38,66.19,68.68
64.38,66.19,68.68
64.38,66.2,68.68
64.38,66.2,68.68
64.38,66.2,68.68
64.38,66.2,68.68
64.38,66.2,68.68
64.38,66.2,68.68
64.38,66.2,68.69
64.38,66.2,68.69
64.39,66.2,68.69
64.39,66.2,68.69
64.39,66.21,68.69
64.39,66.21,68.69
64.39,66.21,68.69
64.39,66.21,68.69
64.39,66.21,68.7
64.39,66.21,68.7
64.39,66.21,68.7
64.4,66.21,68.7
64.4,66.21,68.7
64.4,66.22,68.7
64.4,66.22,68.71
64.4,66.22,68.71
64.4,66.22,68.71
64.4,66.22,68.71
64.4,66.22,68.71
64.41,66.22,68.71
64.41,66.22,68.71
64.41,66.23,68.71
64.41,66.23,68.72
64.41,66.23,68.72
64.41,66.23,68.72
64.41,66.23,68.72
64.41,66.23,68.72
64.41,66.23,68.72
64.41,66.23,68.72
64.42,66.23,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.73
64.42,66.24,68.74
64.42,66.24,68.74
64.42,66.24,68.74
64.42,66.24,68.74
64.42,66.24,68.74
64.42,66.24,68.74
64.43,66.25,68.75
64.43,66.25,68.75
64.43,66.25,68.75
64.43,66.25,68.75
64.43,66.25,68.76
64.43,66.25,68.76
64.43,66.25,68.76
64.43,66.25,68.76
64.43,66.25,68.77
64.43,66.25,68.77
64.43,66.25,68.77
64.44,66.25,68.77
64.44,66.25,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.26,68.78
64.44,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.79
64.45,66.27,68.8
64.45,66.27,68.8
64.45,66.28,68.8
64.45,66.28,68.8
64.45,66.28,68.8
64.46,66.28,68.8
64.46,66.28,68.8
64.46,66.28,68.8
64.46,66.28,68.81
64.46,66.28,68.81
64.46,66.28,68.81
64.46,66.28,68.81
64.46,66.28,68.81
64.46,66.28,68.81
64.46,66.29,68.81
64.46,66.29,68.82
64.46,66.29,68.82
64.46,66.29,68.82
64.47,66.29,68.82
64.47,66.29,68.82
64.47,66.29,68.82
64.47,66.3,68.82
64.47,66.3,68.82
64.47,66.3,68.82
64.47,66.3,68.82
64.47,66.3,68.82
64.47,66.3,68.83
64.47,66.3,68.83
64.47,66.3,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.83
64.47,66.31,68.84
64.47,66.31,68.84
64.47,66.32,68.84
64.47,66.32,68.84
64.47,66.32,68.84
64.47,66.32,68.84
64.47,66.32,68.84
64.48,66.32,68.84
64.48,66.32,68.85
64.48,66.32,68.85
64.48,66.32,68.85
64.48,66.32,68.85
64.48,66.32,68.85
64.48,66.33,68.86
64.48,66.33,68.86
64.48,66.33,68.86
64.48,66.33,68.87
64.48,66.33,68.87
64.48,66.33,68.87
64.48,66.33,68.87
64.48,66.33,68.88
64.48,66.33,68.88
64.48,66.34,68.88
64.48,66.34,68.88
64.48,66.34,68.88
64.48,66.34,68.88
64.48,66.34,68.88
64.48,66.34,68.88
